scorer,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000
56,628.4661865234375,879.0886840820312,0.999974250793457,811.3447265625,872.6552734375,0.9505212903022766,660.8975219726562,430.0173645019531,0.999994158744812,703.6551513671875,456.1076354980469,0.99997878074646,811.563232421875,566.0202026367188,0.9998326301574707,805.1859130859375,651.5487670898438,0.9996894598007202,714.156982421875,581.8319091796875,0.9999879598617554,556.4667358398438,423.98486328125,0.9999876022338867,797.5874633789062,652.8110961914062,0.07045003771781921
57,628.4624633789062,879.153076171875,0.9999755620956421,811.3447265625,872.649169921875,0.9541159272193909,657.8805541992188,426.67901611328125,0.9999927282333374,701.077392578125,452.21978759765625,0.9999756813049316,808.4327392578125,565.5452880859375,0.9997640252113342,801.3008422851562,650.2921142578125,0.9989140033721924,713.9740600585938,581.978515625,0.9999843835830688,556.49072265625,423.98486328125,0.9999876022338867,796.4251098632812,652.8110961914062,0.17806638777256012
58,628.4624633789062,879.033935546875,0.9999780654907227,811.3447265625,872.3589477539062,0.9479605555534363,654.631591796875,423.442138671875,0.9999909400939941,698.4598388671875,449.3599853515625,0.9999781847000122,802.0316772460938,565.1060180664062,0.9999566078186035,791.2781372070312,649.2455444335938,0.998308539390564,713.8661499023438,581.978515625,0.9999896287918091,556.4667358398438,423.9813232421875,0.9999847412109375,794.3023681640625,649.0867919921875,0.38498297333717346
59,628.449951171875,879.033935546875,0.9999760389328003,811.3447265625,872.3400268554688,0.939990222454071,652.1735229492188,420.6513671875,0.9999959468841553,695.2860717773438,446.7186584472656,0.9999593496322632,797.455078125,562.4541015625,0.9999456405639648,786.3219604492188,648.7254028320312,0.999502420425415,713.7706298828125,581.8319091796875,0.9999904632568359,556.4235229492188,424.0767517089844,0.999983549118042,794.3023681640625,649.0867919921875,0.12064259499311447
60,628.449951171875,878.986572265625,0.9999737739562988,811.3824462890625,872.356201171875,0.9521021246910095,650.1716918945312,418.7263488769531,0.9999948740005493,693.3173217773438,445.5061950683594,0.9999788999557495,793.8506469726562,562.4541015625,0.9999436140060425,783.6188354492188,646.44287109375,0.9997993111610413,713.7706298828125,581.2379150390625,0.9999921321868896,556.4235229492188,424.16290283203125,0.9999849796295166,788.9849853515625,648.0579223632812,0.029645666480064392
61,628.449951171875,878.986572265625,0.9999747276306152,811.3824462890625,872.356201171875,0.9407615661621094,647.952880859375,417.4258728027344,0.9999948740005493,691.409912109375,445.0553894042969,0.9999805688858032,789.8685913085938,562.4541015625,0.9998180270195007,778.4525146484375,644.6077270507812,0.9998862743377686,713.7706298828125,581.2379150390625,0.9999908208847046,556.4235229492188,424.16290283203125,0.9999841451644897,783.0419311523438,647.0648193359375,0.036004070192575455
62,628.4625854492188,878.986572265625,0.9999741315841675,811.2906494140625,872.3400268554688,0.9553638100624084,646.2109985351562,416.5702209472656,0.9999974966049194,689.0051879882812,444.68231201171875,0.9999675750732422,787.803466796875,564.4013061523438,0.999301552772522,774.5576782226562,641.9823608398438,0.9999614953994751,714.0784301757812,581.2379150390625,0.9999916553497314,556.4235229492188,424.1658935546875,0.9999821186065674,780.3590698242188,642.5853271484375,0.03174049034714699
63,628.4625854492188,878.986572265625,0.9999736547470093,811.3101196289062,872.3400268554688,0.9557963609695435,644.6932983398438,415.42669677734375,0.9999967813491821,687.4450073242188,444.1275939941406,0.9999521970748901,784.4288330078125,564.9223022460938,0.9988303780555725,772.1995849609375,640.2786254882812,0.9999738931655884,714.759521484375,581.3734741210938,0.9999936819076538,556.4235229492188,424.1658935546875,0.9999839067459106,774.94970703125,641.6777954101562,0.033408600836992264
64,628.5348510742188,878.986572265625,0.9999735355377197,811.3101196289062,872.356201171875,0.9559419751167297,643.1666870117188,414.37567138671875,0.9999943971633911,685.8842163085938,444.1275939941406,0.9998961687088013,778.7962036132812,564.9223022460938,0.9988991022109985,769.685302734375,637.4675903320312,0.9999485015869141,714.8267211914062,581.3734741210938,0.9999943971633911,556.4221801757812,424.2069091796875,0.999982476234436,773.4945068359375,640.7366943359375,0.12264488637447357
65,628.5348510742188,879.028564453125,0.9999735355377197,811.3101196289062,872.3333129882812,0.9537034034729004,641.1134643554688,413.5118408203125,0.9999921321868896,683.5944213867188,444.1275939941406,0.999904990196228,777.926025390625,564.536865234375,0.9987132549285889,767.6138916015625,635.1937866210938,0.9998718500137329,714.9283447265625,581.3734741210938,0.9999946355819702,556.3872680664062,424.23529052734375,0.999983549118042,773.3235473632812,640.6469116210938,0.08042433857917786
66,628.5333251953125,879.028564453125,0.9999741315841675,811.2906494140625,872.3333129882812,0.9470641016960144,639.2742919921875,412.2696533203125,0.9999868869781494,681.7042236328125,445.0584716796875,0.9999499320983887,775.8234252929688,564.4013061523438,0.9997918009757996,765.30859375,633.7239379882812,0.9994609951972961,715.2283325195312,580.6017456054688,0.9999957084655762,556.3224487304688,424.2525939941406,0.9999818801879883,768.0303344726562,633.1200561523438,0.04866437241435051
67,628.5333251953125,878.992431640625,0.9999732971191406,811.3101196289062,872.3746337890625,0.9484374523162842,637.3992309570312,411.17315673828125,0.9999468326568604,680.2918701171875,445.8464050292969,0.9999755620956421,771.92041015625,564.04833984375,0.9999312162399292,764.3556518554688,633.1669921875,0.9995858073234558,715.3612060546875,580.1635131835938,0.9999953508377075,556.3193969726562,424.37664794921875,0.9999809265136719,767.3035278320312,632.484375,0.039796359837055206
68,628.4696655273438,878.992431640625,0.9999761581420898,811.4067993164062,872.3746337890625,0.952089786529541,635.94580078125,410.2630615234375,0.9999656677246094,678.4813232421875,446.567138671875,0.9999819993972778,767.0006103515625,563.6637573242188,0.9998176693916321,763.8271484375,633.1611328125,0.999812662601471,715.6591796875,580.1635131835938,0.9999949932098389,556.3193969726562,424.3985900878906,0.9999799728393555,766.9174194335938,631.6076049804688,0.016605515033006668
69,628.4637451171875,879.017333984375,0.9999759197235107,811.4067993164062,872.3263549804688,0.9411413073539734,634.294677734375,408.4211120605469,0.9999871253967285,676.7770385742188,446.63616943359375,0.9999881982803345,764.825927734375,563.186767578125,0.9999425411224365,763.1134033203125,632.115234375,0.999923825263977,715.9752197265625,580.1635131835938,0.9999943971633911,556.13427734375,424.3985900878906,0.9999794960021973,766.6220703125,631.3765869140625,0.012371554970741272
70,628.4696655273438,878.992431640625,0.9999734163284302,811.2939453125,872.3746337890625,0.9491233229637146,632.5711059570312,407.3158874511719,0.9999932050704956,675.8203125,446.63616943359375,0.9999910593032837,761.6674194335938,562.8062744140625,0.999947190284729,762.0411376953125,630.8448486328125,0.9999420642852783,716.5955810546875,580.2426147460938,0.9999939203262329,556.0946655273438,424.4013977050781,0.9999817609786987,765.7356567382812,631.3208618164062,0.011553503572940826
71,628.3944702148438,878.992431640625,0.9999743700027466,811.2939453125,872.48583984375,0.9462876319885254,631.2498168945312,406.1571350097656,0.9999977350234985,674.9365844726562,446.567138671875,0.9999915361404419,758.9320068359375,561.4100341796875,0.999977707862854,760.943603515625,628.5496215820312,0.9999587535858154,716.9326782226562,580.5162963867188,0.9999940395355225,555.8324584960938,424.4853515625,0.9999833106994629,765.05078125,631.2578125,0.01080925203859806
72,628.4422607421875,878.9816284179688,0.9999740123748779,811.2681884765625,872.48583984375,0.9442147612571716,630.00830078125,405.3461608886719,0.9999988079071045,674.1212768554688,446.50201416015625,0.9999902248382568,756.6644897460938,561.1812744140625,0.9999902248382568,760.1996459960938,627.9127197265625,0.9999860525131226,716.9484252929688,581.06884765625,0.9999935626983643,555.7958374023438,424.4236755371094,0.9999829530715942,764.8778076171875,619.623779296875,0.007731378078460693
73,628.4363403320312,878.9816284179688,0.9999752044677734,811.2681884765625,872.48583984375,0.9495640993118286,628.6522216796875,404.3091125488281,0.9999992847442627,672.866943359375,446.4927062988281,0.9999793767929077,754.0888671875,560.773193359375,0.9999876022338867,759.5441284179688,627.4539794921875,0.999991774559021,716.9484252929688,581.2471923828125,0.9999932050704956,555.6788940429688,424.4236755371094,0.9999841451644897,764.7517700195312,619.1597900390625,0.008316166698932648
74,628.4363403320312,878.947021484375,0.9999735355377197,811.1519165039062,872.48583984375,0.941188633441925,627.228759765625,402.381591796875,0.9999992847442627,671.38720703125,444.8330078125,0.9999639987945557,751.6390380859375,559.9873657226562,0.9999680519104004,759.0779418945312,626.8762817382812,0.9999939203262329,717.0735473632812,581.2781982421875,0.9999933242797852,555.3444213867188,424.4236755371094,0.9999855756759644,764.182373046875,618.9286499023438,0.009846950881183147
75,628.4363403320312,878.947021484375,0.9999731779098511,811.1519165039062,872.2933959960938,0.949557363986969,625.1092529296875,401.3434143066406,0.999998927116394,670.0533447265625,443.2490234375,0.9999250173568726,749.7962036132812,559.5355834960938,0.9999253749847412,757.3660278320312,626.01318359375,0.9999945163726807,717.0735473632812,581.4074096679688,0.9999932050704956,554.892578125,424.2099914550781,0.9999876022338867,764.0933227539062,618.8455200195312,0.009256351739168167
76,628.4422607421875,878.947021484375,0.9999717473983765,811.1519165039062,872.2933959960938,0.9482412934303284,623.4630737304688,399.5360107421875,0.9999943971633911,668.4781494140625,441.5789489746094,0.999913215637207,748.8518676757812,558.7314453125,0.9998828172683716,756.4896240234375,625.0286254882812,0.9999909400939941,717.0735473632812,581.412353515625,0.9999926090240479,554.4630126953125,424.1977844238281,0.9999871253967285,764.0933227539062,618.7818603515625,0.008322383277118206
77,628.4363403320312,878.9653930664062,0.9999750852584839,811.1090087890625,872.170654296875,0.9438719153404236,621.9813842773438,398.2122802734375,0.999962329864502,666.9906005859375,439.6781921386719,0.9999674558639526,747.8423461914062,558.6688232421875,0.9998061060905457,756.212890625,624.05419921875,0.9999822378158569,717.0735473632812,581.412353515625,0.9999911785125732,554.2996826171875,424.1950378417969,0.9999862909317017,764.0933227539062,618.7818603515625,0.007477487903088331
78,628.4560546875,878.9653930664062,0.9999744892120361,811.1090087890625,872.170654296875,0.9497433304786682,619.8445434570312,396.794189453125,0.9999480247497559,665.5972900390625,438.316162109375,0.9999781847000122,746.7078857421875,557.6439208984375,0.9997228980064392,756.0806884765625,623.2256469726562,0.9999796152114868,717.0735473632812,581.412353515625,0.9999911785125732,554.0548706054688,424.181640625,0.9999853372573853,764.0419311523438,618.7818603515625,0.006269127130508423
79,628.4638671875,878.9653930664062,0.9999717473983765,811.2180786132812,872.2608642578125,0.9493204951286316,618.1883544921875,395.40618896484375,0.9999585151672363,663.7003784179688,436.0729675292969,0.9999940395355225,745.916015625,555.3842163085938,0.9993962049484253,755.5525512695312,622.6820068359375,0.9999823570251465,717.0623168945312,580.8185424804688,0.999992847442627,553.642822265625,424.0379943847656,0.9999836683273315,764.3572387695312,619.0908203125,0.005837895441800356
80,628.4638671875,878.9653930664062,0.999975323677063,811.3081665039062,872.2608642578125,0.9483740329742432,615.9722900390625,393.968994140625,0.9999892711639404,661.9939575195312,434.1854553222656,0.999996542930603,744.8121337890625,551.9278564453125,0.9996787309646606,754.5247192382812,621.4020385742188,0.9999793767929077,717.0430297851562,580.2056884765625,0.9999935626983643,553.642822265625,424.0379943847656,0.9999837875366211,764.3759765625,619.5150756835938,0.0056513408198952675
81,628.4638671875,878.9534301757812,0.9999744892120361,811.3292236328125,872.170654296875,0.9484999775886536,613.7108154296875,392.5670166015625,0.9999969005584717,660.15869140625,432.7474670410156,0.9999934434890747,743.2521362304688,549.8572998046875,0.9998617172241211,752.5687255859375,620.0008544921875,0.9999591112136841,716.84423828125,579.765625,0.9999936819076538,553.642822265625,424.0379943847656,0.9999816417694092,784.1904296875,648.6901245117188,0.003561327699571848
82,628.4638671875,878.9437255859375,0.9999760389328003,811.3292236328125,872.14453125,0.9516987800598145,611.5828247070312,390.9238586425781,0.9999986886978149,657.7717895507812,431.4253234863281,0.9999752044677734,741.9988403320312,546.5299072265625,0.9998931884765625,750.927978515625,619.2221069335938,0.9998219609260559,716.4122924804688,579.1948852539062,0.9999929666519165,553.453125,424.0379943847656,0.9999797344207764,848.8895874023438,697.063232421875,0.011420529335737228
83,628.4229125976562,878.9437255859375,0.9999721050262451,811.3292236328125,872.2608642578125,0.9505195617675781,607.98046875,389.76019287109375,0.9999984502792358,654.8091430664062,429.0627136230469,0.999830961227417,740.6160278320312,544.662109375,0.9998555183410645,750.031494140625,618.44775390625,0.9991734623908997,716.2174072265625,578.778076171875,0.999993085861206,553.9743041992188,424.0379943847656,0.9999700784683228,848.8906860351562,697.063232421875,0.006582755129784346
84,628.4229125976562,878.9437255859375,0.9999735355377197,811.2730712890625,872.30322265625,0.9493199586868286,605.7589111328125,388.3358154296875,0.9999953508377075,654.0674438476562,426.9864807128906,0.999846339225769,739.060791015625,543.489501953125,0.9998565912246704,749.2650146484375,618.3218383789062,0.9989364743232727,716.2174072265625,578.215576171875,0.9999929666519165,554.048583984375,423.87457275390625,0.9999744892120361,848.8906860351562,697.063232421875,0.030303947627544403
85,628.419677734375,878.622314453125,0.9999736547470093,811.1298217773438,872.30322265625,0.9386588335037231,602.9715576171875,387.1358337402344,0.9999959468841553,650.9070434570312,424.39324951171875,0.9998977184295654,737.2291259765625,541.1068115234375,0.9998113512992859,747.8900146484375,617.54052734375,0.9981464147567749,716.2174072265625,577.6353149414062,0.9999914169311523,554.048583984375,423.87457275390625,0.9999622106552124,848.8895874023438,696.494384765625,0.06006571650505066
86,628.419677734375,878.9437255859375,0.999975323677063,811.129638671875,872.30322265625,0.9407621622085571,599.749267578125,386.3248291015625,0.9999960660934448,647.8822631835938,421.5591125488281,0.9999889135360718,736.5628051757812,538.0225219726562,0.9995405673980713,746.9098510742188,616.579833984375,0.99654620885849,716.2174072265625,576.9754638671875,0.9999861717224121,554.4166259765625,423.87457275390625,0.9999200105667114,848.27294921875,695.0416870117188,0.04699651524424553
87,628.4290161132812,878.553466796875,0.9999736547470093,811.0958862304688,872.30322265625,0.9463152885437012,596.6172485351562,384.79296875,0.9999980926513672,645.3721923828125,419.5574035644531,0.9999964237213135,735.4240112304688,533.481201171875,0.9996232986450195,745.7481079101562,613.926513671875,0.9444087743759155,716.2174072265625,575.3736572265625,0.9999685287475586,554.7178344726562,424.08868408203125,0.9998886585235596,848.27294921875,694.2007446289062,0.022421756759285927
88,628.4290161132812,878.553466796875,0.9999750852584839,811.129638671875,872.2000122070312,0.9430111050605774,593.4588623046875,383.3565979003906,0.9999934434890747,642.73974609375,416.1617431640625,0.9999910593032837,734.6415405273438,528.1979370117188,0.9974307417869568,745.1680297851562,603.5679321289062,0.014927040785551071,713.93310546875,568.8555297851562,0.9999053478240967,555.197509765625,424.2299499511719,0.9998855590820312,848.27294921875,694.0253295898438,0.010066429153084755
89,628.4200439453125,878.553466796875,0.9999743700027466,811.129638671875,872.2000122070312,0.942743182182312,589.4998168945312,382.9143371582031,0.9999309778213501,639.8160400390625,412.6891784667969,0.9999432563781738,730.6676025390625,525.5694580078125,0.9957196116447449,741.2278442382812,603.3724975585938,0.1485424041748047,711.256103515625,562.2304077148438,0.9999614953994751,556.2589721679688,424.4139099121094,0.999835729598999,847.6959228515625,693.7447509765625,0.003169131698086858
90,628.4200439453125,878.970458984375,0.9999758005142212,811.129638671875,872.123291015625,0.9477546811103821,585.1459350585938,382.862060546875,0.9999339580535889,638.0338745117188,409.605224609375,0.999849796295166,725.3037109375,521.244140625,0.9978734254837036,739.9495849609375,602.5382080078125,0.9991006851196289,705.2713012695312,552.9524536132812,0.9986444115638733,557.1932983398438,424.6560363769531,0.9997832179069519,847.6959228515625,693.7447509765625,0.0037882167380303144
91,628.3606567382812,878.4208984375,0.9999769926071167,811.1581420898438,872.123291015625,0.937916100025177,581.466064453125,381.7994384765625,0.9999921321868896,636.447021484375,407.5762939453125,0.9999377727508545,724.836181640625,519.5429077148438,0.9854550361633301,729.4614868164062,597.16259765625,0.9999064207077026,696.5784301757812,546.138916015625,0.6383771896362305,557.88623046875,424.6560363769531,0.9997957348823547,848.89208984375,692.8475952148438,0.0033069378696382046
92,628.322021484375,878.491455078125,0.9999752044677734,811.2640380859375,872.1227416992188,0.947668194770813,578.7225341796875,380.8254699707031,0.999994158744812,633.6964721679688,405.3367614746094,0.9999704360961914,724.8244018554688,519.1504516601562,0.9915695786476135,722.21728515625,593.186279296875,0.9998925924301147,644.4404907226562,515.7804565429688,0.0063531468622386456,557.88623046875,424.6560363769531,0.9998624324798584,849.79638671875,692.3731079101562,0.004604680463671684
93,628.322021484375,878.491455078125,0.9999744892120361,811.2601318359375,872.0706176757812,0.9506727457046509,575.8736572265625,380.2149963378906,0.9999856948852539,631.485595703125,403.2861022949219,0.999995231628418,723.8822631835938,510.3355407714844,0.9990445971488953,717.0379638671875,589.4769897460938,0.9995949864387512,644.4404907226562,513.3719482421875,0.11891315877437592,557.88623046875,424.3163757324219,0.9998986721038818,849.8123168945312,692.3731079101562,0.005107146687805653
94,628.3485717773438,878.491455078125,0.9999744892120361,811.2640380859375,872.0706176757812,0.948058545589447,573.4703979492188,380.0630798339844,0.99993896484375,628.5056762695312,402.13385009765625,0.9999970197677612,719.0237426757812,504.8479309082031,0.9998717308044434,716.3343505859375,588.0043334960938,0.9996969699859619,643.5875244140625,496.94537353515625,0.013918770477175713,557.5884399414062,423.8798828125,0.9998964071273804,849.8355102539062,692.8273315429688,0.016052231192588806
95,628.3606567382812,878.491455078125,0.999975323677063,811.270263671875,872.1227416992188,0.9492306113243103,570.8296508789062,379.7877197265625,0.9999226331710815,625.4694213867188,400.8858642578125,0.9999933242797852,716.7664184570312,501.8234558105469,0.999972939491272,716.2127685546875,586.401611328125,0.9995784163475037,633.9882202148438,493.13623046875,0.5397001504898071,557.1422119140625,423.6543273925781,0.9998940229415894,850.3267211914062,692.8475952148438,0.007338503375649452
96,628.4174194335938,878.491455078125,0.9999732971191406,811.270263671875,872.0706176757812,0.9483001232147217,568.8148193359375,378.5808410644531,0.9999687671661377,622.652099609375,399.4173278808594,0.999957799911499,714.04248046875,500.1253967285156,0.9999597072601318,715.4886474609375,586.1829223632812,0.9998082518577576,624.2003173828125,489.0252990722656,0.9976491332054138,556.760986328125,423.5494384765625,0.9998769760131836,851.36572265625,693.1672973632812,0.014988628216087818
97,628.4174194335938,878.5379638671875,0.9999738931655884,811.2601318359375,872.033447265625,0.955427885055542,566.4730224609375,378.2369689941406,0.9999903440475464,620.066162109375,397.5843505859375,0.9999184608459473,712.0506591796875,499.90521240234375,0.99998939037323,715.4353637695312,584.9699096679688,0.9998478889465332,619.277587890625,480.7412109375,0.9999254941940308,555.8955688476562,423.29278564453125,0.9998928308486938,851.6474609375,693.17626953125,0.018703415989875793
98,628.4174194335938,878.5425415039062,0.9999746084213257,811.305419921875,872.1569213867188,0.954684317111969,563.6766967773438,377.795166015625,0.9999939203262329,617.115234375,396.9575500488281,0.9999568462371826,710.0670166015625,499.1000061035156,0.9999945163726807,712.912841796875,582.990234375,0.9999463558197021,606.5319213867188,473.787353515625,0.9998106360435486,555.8955688476562,423.1807861328125,0.9996893405914307,851.6474609375,693.2903442382812,0.04403860867023468
99,628.4108276367188,878.5425415039062,0.9999738931655884,811.3909912109375,872.1669921875,0.9487738609313965,560.8152465820312,377.61883544921875,0.9999936819076538,613.9629516601562,396.4004211425781,0.9999887943267822,707.9234619140625,497.74603271484375,0.9999949932098389,710.4544067382812,581.1934814453125,0.9999741315841675,595.8114624023438,468.883544921875,0.9999957084655762,555.8955688476562,422.9687194824219,0.9147103428840637,851.6474609375,693.2903442382812,0.010025248862802982
100,628.3948364257812,878.5425415039062,0.999972939491272,811.3737182617188,872.1669921875,0.9469215869903564,557.8284912109375,377.2804870605469,0.9999673366546631,610.931396484375,396.3825988769531,0.9999856948852539,706.3987426757812,497.17694091796875,0.9999940395355225,708.4506225585938,580.0885620117188,0.9999909400939941,587.9057006835938,468.883544921875,0.9999862909317017,664.232421875,419.4095458984375,0.03497656062245369,851.5694580078125,693.1672973632812,0.006451644003391266
101,628.3948364257812,878.9357299804688,0.9999738931655884,811.3737182617188,872.1831665039062,0.9520028233528137,555.31982421875,376.6265563964844,0.9999841451644897,607.3518676757812,396.3341064453125,0.9999545812606812,705.0537109375,495.730712890625,0.9999867677688599,706.9109497070312,578.8142700195312,0.9999933242797852,587.8396606445312,468.883544921875,0.9999855756759644,664.2763671875,419.32659912109375,0.018213313072919846,716.0238647460938,570.5682983398438,0.0030837608501315117
102,628.3948364257812,878.9357299804688,0.999975323677063,811.3737182617188,872.2653198242188,0.9493622183799744,552.495361328125,375.83966064453125,0.9999904632568359,603.938720703125,395.3460693359375,0.9998821020126343,702.939208984375,494.7546081542969,0.9999551773071289,705.6988525390625,577.437255859375,0.9999885559082031,587.8215942382812,469.3431091308594,0.9999866485595703,664.2763671875,419.23553466796875,0.0269671231508255,715.8928833007812,570.5682983398438,0.003870559623464942
103,628.3948364257812,878.9547729492188,0.9999732971191406,811.310791015625,872.3023681640625,0.9431312084197998,549.09130859375,374.8945007324219,0.9999986886978149,600.4632568359375,394.5715026855469,0.9999785423278809,701.6353149414062,492.9769592285156,0.9999130964279175,703.8179931640625,575.91943359375,0.999964714050293,587.7940673828125,469.8946533203125,0.9999865293502808,664.232421875,419.23553466796875,0.03225824981927872,715.1602172851562,570.5682983398438,0.003949347417801619
104,628.5003662109375,879.0123291015625,0.9999746084213257,811.310791015625,872.3118896484375,0.9467282891273499,546.163330078125,374.3171081542969,0.9999991655349731,596.8102416992188,392.8812561035156,0.9999902248382568,699.656494140625,491.58563232421875,0.9999197721481323,701.3336181640625,573.932373046875,0.9998832941055298,587.743408203125,470.329345703125,0.9999841451644897,663.4647216796875,419.1895751953125,0.04622583091259003,715.1602172851562,570.87890625,0.003499669721350074
105,628.5709838867188,878.9547729492188,0.9999767541885376,811.310791015625,872.3118896484375,0.9573226571083069,543.3873901367188,372.42010498046875,0.9999982118606567,593.62744140625,391.45556640625,0.9999927282333374,698.3116455078125,489.66552734375,0.9999313354492188,700.1015625,572.916015625,0.9999208450317383,587.743408203125,470.8948059082031,0.9999797344207764,662.9861450195312,419.0342712402344,0.07211186736822128,715.1602172851562,571.024658203125,0.004827169235795736
106,628.5709838867188,878.5127563476562,0.9999755620956421,811.3658447265625,872.3023681640625,0.9446203112602234,541.1934204101562,370.0115661621094,0.9999940395355225,590.3820190429688,389.0589599609375,0.9999833106994629,697.373046875,488.11383056640625,0.9999722242355347,699.2393188476562,571.8446655273438,0.9998949766159058,587.6824340820312,470.8948059082031,0.9999741315841675,662.8258666992188,419.0139465332031,0.08144304156303406,801.6939697265625,653.6901245117188,0.018415244296193123
107,628.5709838867188,878.4754638671875,0.9999761581420898,811.3658447265625,872.3023681640625,0.9360862970352173,537.7789306640625,367.9992980957031,0.9999843835830688,585.9747924804688,386.25238037109375,0.9999834299087524,696.1386108398438,486.7488708496094,0.9999890327453613,698.2243041992188,569.32666015625,0.9999306201934814,587.5478515625,470.8948059082031,0.9999741315841675,662.8258666992188,419.00274658203125,0.06849231570959091,803.2132568359375,653.6901245117188,0.49775901436805725
108,628.5003662109375,878.4754638671875,0.9999756813049316,811.3941040039062,872.09033203125,0.9504680633544922,535.90771484375,366.3519287109375,0.9999831914901733,582.2816162109375,383.0751037597656,0.999992847442627,694.328857421875,484.7867126464844,0.999994158744812,695.8057250976562,565.3423461914062,0.9999358654022217,587.5122680664062,470.6923828125,0.9999797344207764,662.8258666992188,418.7326354980469,0.026980267837643623,803.7515258789062,653.6901245117188,0.8903208374977112
109,628.4273071289062,878.4754638671875,0.9999748468399048,811.3658447265625,872.09033203125,0.9508481621742249,534.0401611328125,364.3056945800781,0.9999926090240479,579.54833984375,380.3840026855469,0.9999933242797852,691.7193603515625,481.1835021972656,0.999990701675415,693.303466796875,562.2372436523438,0.9999736547470093,587.1061401367188,470.0672607421875,0.9999849796295166,663.7786254882812,418.47735595703125,0.015220750123262405,803.9462890625,653.3228759765625,0.9950405955314636
110,628.4022827148438,879.0147705078125,0.9999735355377197,811.3190307617188,872.09033203125,0.950474739074707,531.4519653320312,362.3887634277344,0.9999899864196777,576.0342407226562,376.89447021484375,0.999942421913147,689.6100463867188,477.57073974609375,0.9999688863754272,692.1539306640625,560.2112426757812,0.9999737739562988,586.80810546875,469.4853515625,0.999988317489624,663.7786254882812,418.47735595703125,0.05012521147727966,803.96142578125,652.3576049804688,0.9984793066978455
111,628.3843383789062,879.0147705078125,0.9999781847000122,811.27587890625,872.15234375,0.9481024742126465,528.1421508789062,358.902587890625,0.9999960660934448,572.1974487304688,373.4175109863281,0.9999779462814331,688.5592651367188,474.23272705078125,0.9999004602432251,691.7147827148438,559.53857421875,0.9999672174453735,586.50927734375,468.990478515625,0.9999880790710449,663.7786254882812,418.47735595703125,0.008800417184829712,803.9462890625,651.5801391601562,0.9992448091506958
112,628.3795166015625,879.0147705078125,0.9999744892120361,811.223876953125,872.2816162109375,0.9554113149642944,524.7927856445312,356.0755920410156,0.9999912977218628,568.6884765625,370.1645812988281,0.9999767541885376,687.92626953125,469.65576171875,0.9999330043792725,691.5927734375,553.5418701171875,0.999902606010437,586.2158203125,468.53692626953125,0.9999881982803345,589.30859375,460.33831787109375,0.005948218517005444,803.7515258789062,650.5910034179688,0.9995874762535095
113,628.3790283203125,878.9146728515625,0.9999741315841675,811.223876953125,872.2816162109375,0.9470192193984985,521.9307861328125,352.1581726074219,0.9999617338180542,565.9660034179688,366.47015380859375,0.9999895095825195,686.6232299804688,466.5152587890625,0.9997475743293762,691.5927734375,550.8344116210938,0.9999217987060547,585.9220581054688,466.7422790527344,0.9999868869781494,589.2216186523438,460.33831787109375,0.00374418031424284,803.4805908203125,649.9147338867188,0.9997755885124207
114,628.3737182617188,878.566650390625,0.999972939491272,811.223876953125,872.15234375,0.9389207363128662,517.924560546875,348.90966796875,0.9999805688858032,563.830078125,362.9815673828125,0.99998939037323,685.0370483398438,461.0514221191406,0.9996217489242554,691.5927734375,547.739990234375,0.9999241828918457,585.4472045898438,465.470458984375,0.9999775886535645,588.9625244140625,460.33831787109375,0.0032774810679256916,802.8475952148438,648.89111328125,0.9996957778930664
115,628.3737182617188,878.5283203125,0.999976396560669,811.223876953125,872.1279907226562,0.9416964054107666,514.6926879882812,345.41973876953125,0.9999818801879883,560.5557861328125,358.96270751953125,0.9999802112579346,682.9899291992188,456.28643798828125,0.9995526671409607,692.1583251953125,546.2444458007812,0.9997076392173767,585.4472045898438,465.470458984375,0.9999728202819824,588.39990234375,460.297607421875,0.003217349760234356,802.8475952148438,648.2412719726562,0.9996529817581177
