scorer,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000
97,893.7831420898438,582.454833984375,0.02811647392809391,880.4738159179688,492.46160888671875,0.021496813744306564,899.59033203125,545.195556640625,0.08177643269300461,904.23583984375,587.3390502929688,0.99739009141922,849.8807373046875,490.49090576171875,0.041729819029569626,639.0567626953125,287.98760986328125,0.9999681711196899,796.815185546875,284.7881774902344,0.9998924732208252,314.410400390625,321.3582458496094,0.9999775886535645,798.9061279296875,274.9439392089844,0.006219983566552401
98,892.63916015625,581.693359375,0.0056595890782773495,880.4738159179688,492.46160888671875,0.003951642662286758,898.8231811523438,545.195556640625,0.009796412661671638,901.0485229492188,592.1365966796875,0.9869441986083984,849.8807373046875,486.1319274902344,0.04566049948334694,639.0567626953125,287.98760986328125,0.9999681711196899,796.8400268554688,284.7583923339844,0.9998980760574341,314.431396484375,321.34014892578125,0.9999769926071167,798.9061279296875,274.8577575683594,0.006873549427837133
99,297.2068176269531,314.88800048828125,0.0036286921240389347,883.3500366210938,492.46160888671875,0.10508322715759277,900.6630249023438,550.3427734375,0.0026398543268442154,905.4889526367188,592.8970947265625,0.519955575466156,849.8807373046875,486.1319274902344,0.12434092909097672,639.0475463867188,288.15234375,0.9999672174453735,796.8902587890625,284.7157287597656,0.9999023675918579,314.4342041015625,321.26849365234375,0.9999767541885376,798.9061279296875,274.7926330566406,0.007642243057489395
100,297.17132568359375,314.87384033203125,0.0037315094377845526,883.3500366210938,498.6429138183594,0.9778406023979187,898.8231811523438,545.195556640625,0.020462414249777794,903.49462890625,592.5355224609375,0.7898022532463074,850.2846069335938,483.9407653808594,0.9569752812385559,639.0377197265625,288.15234375,0.9999669790267944,796.9610595703125,284.694091796875,0.9999029636383057,314.4342041015625,321.2557678222656,0.9999765157699585,798.8854370117188,274.6805725097656,0.009144204668700695
101,297.17132568359375,314.87384033203125,0.0035883986856788397,883.3500366210938,499.5513916015625,0.9922552108764648,635.2791748046875,294.7266845703125,0.060821834951639175,903.49462890625,592.7999267578125,0.9922256469726562,850.2846069335938,480.0366516113281,0.9994601607322693,639.0377197265625,288.15234375,0.9999665021896362,797.105224609375,284.66656494140625,0.9999018907546997,314.4989013671875,321.2480773925781,0.9999767541885376,798.8836669921875,274.524658203125,0.009336080402135849
102,297.2068176269531,314.87384033203125,0.0036425485741347075,882.7328491210938,500.0220642089844,0.983368456363678,635.2791748046875,294.7266845703125,0.002716389251872897,903.49462890625,592.8970947265625,0.8296250700950623,850.2846069335938,480.0366516113281,0.9994638562202454,639.0377197265625,288.15234375,0.9999662637710571,797.2455444335938,284.6440124511719,0.9999022483825684,314.50030517578125,321.2387390136719,0.9999767541885376,798.8836669921875,274.35113525390625,0.009407810866832733
103,297.21240234375,314.86981201171875,0.0038530349265784025,882.7328491210938,500.49560546875,0.03980186581611633,635.2574462890625,294.6913146972656,0.002676157746464014,903.5614013671875,592.9453735351562,0.6169821619987488,849.5630493164062,480.0366516113281,0.8002688884735107,639.0457153320312,288.1396484375,0.9999662637710571,797.2769165039062,284.3166198730469,0.999900221824646,314.51220703125,321.1853332519531,0.9999759197235107,798.8854370117188,274.2613220214844,0.009477276355028152
104,297.279296875,314.77935791015625,0.0038315062411129475,882.7328491210938,504.6855773925781,0.008093928918242455,635.2574462890625,294.6913146972656,0.0026972098276019096,903.5614013671875,592.9453735351562,0.21452215313911438,845.3206787109375,480.0366516113281,0.444475919008255,639.0576171875,288.12261962890625,0.9999665021896362,797.5728149414062,284.2973937988281,0.9999148845672607,314.6491394042969,321.1412048339844,0.9999752044677734,798.9315795898438,274.15814208984375,0.00843111239373684
105,297.29864501953125,314.7707214355469,0.003949668258428574,882.7328491210938,504.6855773925781,0.012016359716653824,635.2574462890625,294.6651916503906,0.002692035399377346,903.5911254882812,592.9453735351562,0.04483328387141228,840.74169921875,480.0366516113281,0.14608646929264069,639.06787109375,288.12261962890625,0.9999655485153198,797.7086791992188,284.2665100097656,0.9999167919158936,314.6518859863281,321.10357666015625,0.9999748468399048,798.9370727539062,274.1566467285156,0.007491936441510916
106,297.3074951171875,314.761962890625,0.003910779487341642,882.7328491210938,504.6855773925781,0.03122684545814991,635.2574462890625,294.6782531738281,0.0026785084046423435,903.5911254882812,592.9453735351562,0.004041031934320927,799.284912109375,300.23077392578125,0.013239654712378979,639.06787109375,288.12261962890625,0.9999663829803467,797.7568359375,284.1858825683594,0.9999239444732666,314.6518859863281,321.0160827636719,0.9999732971191406,798.966796875,274.1467590332031,0.007467316463589668
107,297.32684326171875,314.7539978027344,0.004065254237502813,334.1654357910156,317.1691589355469,0.0016037838067859411,635.2613525390625,294.6651916503906,0.002680257661268115,903.5911254882812,592.2946166992188,0.0032140344846993685,799.284912109375,300.1781311035156,0.012612798251211643,639.1327514648438,288.11773681640625,0.9999679327011108,797.8140869140625,284.0616760253906,0.9999294281005859,314.65399169921875,320.98736572265625,0.999974250793457,799.0039672851562,273.95184326171875,0.007433714810758829
108,297.3564453125,314.7428283691406,0.004055067431181669,334.1354675292969,317.1691589355469,0.0015278864884749055,635.2697143554688,294.67236328125,0.002697159769013524,302.55963134765625,312.3202209472656,0.0026004123501479626,799.2831420898438,300.13421630859375,0.01303937193006277,639.1783447265625,288.1156311035156,0.9999676942825317,797.8258056640625,283.9688415527344,0.9999352693557739,314.6717529296875,320.9508056640625,0.9999741315841675,799.0216064453125,273.7961120605469,0.007391743827611208
109,297.39141845703125,314.7428283691406,0.004000162240117788,334.12457275390625,317.1691589355469,0.001557259471155703,635.2697143554688,294.66754150390625,0.002692079171538353,302.5321044921875,312.30169677734375,0.0026209349744021893,799.284912109375,300.11102294921875,0.013127225451171398,639.1783447265625,288.098876953125,0.9999682903289795,797.8372802734375,283.9376220703125,0.9999388456344604,314.6893310546875,320.9508056640625,0.9999738931655884,799.0216064453125,273.7141418457031,0.007493149489164352
110,297.39141845703125,314.7239074707031,0.0041717118583619595,334.1181945800781,317.1429748535156,0.0015630933921784163,635.2561645507812,294.67236328125,0.002685672603547573,302.51025390625,312.3001403808594,0.0025550455320626497,799.3143310546875,300.0901184082031,0.012919275090098381,639.1530151367188,288.098876953125,0.9999697208404541,797.8372802734375,283.8954772949219,0.9999432563781738,314.6717529296875,320.9582214355469,0.9999732971191406,799.0267944335938,273.6678771972656,0.007246304769068956
111,297.39141845703125,314.7239074707031,0.003959271591156721,334.1181945800781,317.1448974609375,0.001546403276734054,635.2697143554688,294.67236328125,0.0026698617730289698,302.486083984375,312.2673034667969,0.0025669485330581665,799.3212890625,300.0466613769531,0.013079184107482433,639.1530151367188,288.102294921875,0.9999674558639526,797.8372802734375,283.84027099609375,0.9999440908432007,314.6717529296875,320.9582214355469,0.9999731779098511,799.0300903320312,273.6640625,0.007027856074273586
112,297.4180603027344,314.7173767089844,0.003994630184024572,334.12457275390625,317.1812744140625,0.0015536471037194133,635.2561645507812,294.67236328125,0.0026879007928073406,302.486083984375,312.26153564453125,0.0025910090189427137,799.32861328125,300.0396728515625,0.012788225896656513,639.1530151367188,288.08319091796875,0.9999673366546631,797.8389892578125,283.83001708984375,0.999943733215332,314.6717529296875,320.94921875,0.9999730587005615,799.0358276367188,273.64337158203125,0.007208327297121286
113,297.40924072265625,314.7173767089844,0.004158434923738241,334.12457275390625,317.1530456542969,0.0016506895190104842,635.2561645507812,294.67193603515625,0.0027024440933018923,302.4803771972656,312.26153564453125,0.002643411047756672,799.36083984375,300.0251770019531,0.013687212020158768,639.1480712890625,288.07647705078125,0.9999679327011108,797.8834838867188,283.8237609863281,0.9999431371688843,314.688232421875,320.9582214355469,0.9999732971191406,799.0416259765625,273.63092041015625,0.007142491172999144
114,297.40924072265625,314.7013854980469,0.004274988081306219,334.1376953125,317.1530456542969,0.0016574881738051772,635.2579345703125,294.67193603515625,0.0026698617730289698,302.4677429199219,312.2535095214844,0.00247273244895041,799.3668823242188,300.0161437988281,0.013104374520480633,639.1480712890625,288.0770568847656,0.9999680519104004,797.8884887695312,283.8123474121094,0.9999438524246216,314.688232421875,320.9582214355469,0.9999727010726929,799.0524291992188,273.63092041015625,0.0073697976768016815
115,297.40924072265625,314.6536865234375,0.00384744955226779,334.1376953125,317.16754150390625,0.001641192939132452,635.2803344726562,294.66998291015625,0.0026937846560031176,302.4165344238281,312.227294921875,0.002431226195767522,799.3935546875,300.01092529296875,0.013208513148128986,639.1480712890625,288.0770568847656,0.9999685287475586,797.8994750976562,283.8119201660156,0.9999469518661499,314.688232421875,320.9072265625,0.9999732971191406,799.0524291992188,273.61572265625,0.007320307195186615
116,297.40924072265625,314.6442565917969,0.004261191468685865,334.1376953125,317.17938232421875,0.00167179259005934,635.2720336914062,294.66973876953125,0.002686469815671444,302.4038391113281,312.2117919921875,0.002483702264726162,799.4107666015625,299.998046875,0.013300550170242786,639.1480712890625,288.07647705078125,0.9999675750732422,797.8994750976562,283.8030700683594,0.9999459981918335,314.7041015625,320.9072265625,0.9999723434448242,799.0458984375,273.61572265625,0.007355823181569576
117,297.352783203125,314.6442565917969,0.004186376463621855,334.1376953125,317.17938232421875,0.0016492404974997044,635.2803344726562,294.66998291015625,0.002713666297495365,302.4038391113281,312.2114562988281,0.00247608101926744,799.4111938476562,299.989990234375,0.013774963095784187,639.1434326171875,288.07647705078125,0.999968409538269,797.8994750976562,283.7899169921875,0.9999455213546753,314.7264099121094,320.9136962890625,0.9999712705612183,799.0416259765625,273.6129150390625,0.007688629440963268
118,297.35040283203125,314.6442565917969,0.004278216511011124,334.1330871582031,317.1966552734375,0.0016872517298907042,635.2803344726562,294.66973876953125,0.002672539558261633,302.4038391113281,312.203125,0.0025485039222985506,799.4107666015625,299.9790344238281,0.01399080641567707,639.1434326171875,288.0700378417969,0.9999682903289795,797.9097900390625,283.7586975097656,0.9999468326568604,314.7332458496094,320.9072265625,0.9999719858169556,799.0345458984375,273.6070861816406,0.0077028535306453705
119,297.35040283203125,314.6448669433594,0.004453886300325394,334.1330871582031,317.2193908691406,0.0017338909674435854,635.2770385742188,294.6684265136719,0.0026439037173986435,302.42181396484375,312.2114562988281,0.0026192201767116785,799.4107666015625,299.9656677246094,0.014085397124290466,639.1434326171875,288.0560302734375,0.9999679327011108,797.9479370117188,283.7582092285156,0.9999473094940186,314.7481994628906,320.9136962890625,0.9999721050262451,799.0345458984375,273.60595703125,0.0076126460917294025
120,297.35040283203125,314.6686096191406,0.004086577333509922,334.1390686035156,317.23907470703125,0.0017524567665532231,635.2770385742188,294.66973876953125,0.0026336333248764277,302.450927734375,312.2114562988281,0.0025066742673516273,799.4107666015625,299.9617614746094,0.014334045350551605,639.1930541992188,288.0560302734375,0.9999693632125854,797.9479370117188,283.72705078125,0.999948263168335,314.7481994628906,320.9136962890625,0.9999722242355347,799.0458984375,273.60595703125,0.007650068961083889
121,297.352783203125,314.6686096191406,0.0042422497645020485,334.14434814453125,317.25311279296875,0.0017563089495524764,635.2803344726562,294.6580505371094,0.0026861068326979876,302.4545593261719,312.2413635253906,0.002579424064606428,799.4036254882812,299.9656677246094,0.013860838487744331,639.1995239257812,288.05438232421875,0.9999693632125854,797.9481811523438,283.72705078125,0.9999476671218872,314.7481994628906,320.9125671386719,0.999972939491272,799.0472412109375,273.6070861816406,0.007806797046214342
122,297.3470458984375,314.64697265625,0.004079596605151892,334.14434814453125,317.25311279296875,0.0017382734222337604,635.2770385742188,294.65582275390625,0.0026714263949543238,302.499267578125,312.2545166015625,0.002589637879282236,799.3964233398438,299.9656677246094,0.013835079036653042,639.2069091796875,288.0560302734375,0.9999713897705078,797.9479370117188,283.72705078125,0.9999475479125977,314.7481994628906,320.8923034667969,0.9999717473983765,799.0584106445312,273.6163330078125,0.007535464130342007
123,297.37481689453125,314.64697265625,0.003821182530373335,334.1541748046875,317.2641296386719,0.0017098262906074524,635.2803344726562,294.65582275390625,0.0026380533818155527,302.499267578125,312.2545166015625,0.002564908005297184,799.3641357421875,299.9817199707031,0.013711545616388321,639.2069091796875,288.06365966796875,0.9999691247940063,797.9253540039062,283.7793884277344,0.999944806098938,314.7614440917969,320.8815002441406,0.9999722242355347,799.0586547851562,273.6426696777344,0.007780259940773249
124,297.36151123046875,314.6455383300781,0.00411373283714056,334.15740966796875,317.2749938964844,0.0017281149048358202,635.2936401367188,294.6447448730469,0.0026507426518946886,302.4981384277344,312.2545166015625,0.002603384666144848,799.33740234375,299.9817199707031,0.014122379943728447,639.215576171875,288.0765686035156,0.9999700784683228,797.8773193359375,283.79620361328125,0.9999420642852783,314.7614440917969,320.8436279296875,0.9999731779098511,799.0695190429688,273.6523132324219,0.008258655667304993
125,297.36151123046875,314.6209411621094,0.003888519247993827,334.2425537109375,317.2749938964844,0.0017040410311892629,635.2908325195312,294.6447448730469,0.0026957353111356497,302.4793395996094,312.25640869140625,0.0024824042338877916,799.30517578125,299.9820251464844,0.014164134860038757,639.215576171875,288.0765686035156,0.9999696016311646,797.876708984375,283.82745361328125,0.9999399185180664,314.7894592285156,320.8436279296875,0.9999734163284302,799.0765991210938,273.6576843261719,0.00788853969424963
126,297.33978271484375,314.6101989746094,0.0040467241778969765,334.25384521484375,317.2721862792969,0.0017719799652695656,635.2936401367188,294.6447448730469,0.0027052664663642645,302.4793395996094,312.2495422363281,0.0025341876316815615,799.296875,299.98583984375,0.01445299293845892,639.2157592773438,288.0809631347656,0.9999701976776123,797.837646484375,283.8492736816406,0.9999375343322754,314.7614440917969,320.82733154296875,0.9999728202819824,799.0765991210938,273.7066345214844,0.008340178057551384
127,297.3393859863281,314.6014404296875,0.003973241429775953,334.2544250488281,317.283203125,0.0017383635276928544,635.3014526367188,294.6447448730469,0.002722462173551321,302.47265625,312.23712158203125,0.002480963012203574,799.30517578125,299.9820251464844,0.015371929854154587,639.2157592773438,288.0814208984375,0.9999697208404541,797.7943725585938,283.89715576171875,0.9999353885650635,314.7790832519531,320.82733154296875,0.9999740123748779,799.0695190429688,273.7508239746094,0.00907180830836296
128,297.32611083984375,314.5483703613281,0.003942091483622789,334.274169921875,317.2789001464844,0.0017607681220397353,635.3014526367188,294.6522216796875,0.002654063981026411,302.4200439453125,312.2070007324219,0.0025066074449568987,799.30517578125,299.9711608886719,0.01506909728050232,639.1805419921875,288.0814208984375,0.9999706745147705,797.7854614257812,283.95050048828125,0.9999347925186157,314.7790832519531,320.8244323730469,0.9999737739562988,799.046630859375,273.8689880371094,0.009587367996573448
129,297.31634521484375,314.5367431640625,0.004060558043420315,334.2852783203125,317.2721862792969,0.001736002042889595,635.29541015625,294.6522216796875,0.002708935644477606,302.4200439453125,312.2070007324219,0.0025375518016517162,799.31396484375,299.92730712890625,0.01423660572618246,639.1805419921875,288.0814208984375,0.9999704360961914,797.7708129882812,284.0008850097656,0.9999305009841919,314.7790832519531,320.852783203125,0.9999737739562988,799.0357666015625,273.9732360839844,0.00935090146958828
130,297.3102111816406,314.5367431640625,0.004146566614508629,334.28857421875,317.25836181640625,0.0017680302262306213,635.3014526367188,294.64739990234375,0.0027016145177185535,302.4200439453125,312.2070007324219,0.0025453774724155664,799.3153076171875,299.9062805175781,0.014738712459802628,639.205322265625,288.0706481933594,0.9999696016311646,797.7708129882812,284.0513610839844,0.9999264478683472,314.7790832519531,320.852783203125,0.999974250793457,799.0357666015625,274.0865783691406,0.009289140813052654
131,297.31634521484375,314.5379943847656,0.004206873942166567,334.28857421875,317.25506591796875,0.0017830574652180076,635.3014526367188,294.64739990234375,0.0026370100677013397,302.4200439453125,312.2187805175781,0.0026142073329538107,799.354248046875,299.8941650390625,0.0141266705468297,639.1805419921875,288.06549072265625,0.9999699592590332,797.7686767578125,284.0928955078125,0.999921441078186,314.8016052246094,320.88726806640625,0.9999740123748779,799.0357666015625,274.2452697753906,0.009254690259695053
132,297.31634521484375,314.5379943847656,0.004177010618150234,334.3090515136719,317.1496276855469,0.0018150208052247763,635.3031616210938,294.656494140625,0.0026433668099343777,302.4200439453125,312.2233581542969,0.002563889604061842,799.3595581054688,299.849853515625,0.013886659406125546,639.1909790039062,288.06549072265625,0.9999700784683228,797.7537841796875,284.15753173828125,0.9999167919158936,314.8088073730469,320.890625,0.999974250793457,799.0543823242188,274.28387451171875,0.008987076580524445
133,297.3547058105469,314.5734558105469,0.0042887963354587555,334.3282165527344,317.1411437988281,0.001841420424170792,635.3031616210938,294.65423583984375,0.0026557776145637035,302.3101501464844,312.2306823730469,0.002681477926671505,799.3618774414062,299.83807373046875,0.014102809131145477,639.1909790039062,288.06549072265625,0.9999692440032959,797.7525024414062,284.1818542480469,0.9999097585678101,314.87225341796875,320.9548645019531,0.9999741315841675,799.097900390625,274.28387451171875,0.008910102769732475
134,297.4623107910156,314.5734558105469,0.004099017940461636,334.4246826171875,317.1411437988281,0.00193040503654629,635.3140869140625,294.65423583984375,0.0026684857439249754,302.3101501464844,312.25396728515625,0.00260377605445683,799.3776245117188,299.8192138671875,0.014179402031004429,639.1614379882812,288.0794372558594,0.9999698400497437,797.7537841796875,284.1818542480469,0.9999053478240967,314.87225341796875,320.9548645019531,0.9999730587005615,799.1319580078125,274.2944641113281,0.009037822484970093
135,297.4623107910156,314.5734558105469,0.00419139489531517,334.5228576660156,317.1411437988281,0.0020890694577246904,635.3052978515625,294.65423583984375,0.0026631029322743416,302.3101501464844,312.2560729980469,0.002636526944115758,799.3776245117188,299.78656005859375,0.014448224566876888,639.1614379882812,288.0794372558594,0.9999698400497437,797.7525024414062,284.1818542480469,0.9999041557312012,314.87591552734375,320.9548645019531,0.9999724626541138,799.19091796875,274.2944641113281,0.008858178742229939
136,297.4623107910156,314.5734558105469,0.0042137326672673225,334.7485046386719,317.2320556640625,0.002062019193544984,635.3101196289062,294.6468505859375,0.002688294742256403,323.58282470703125,315.3631591796875,0.002690704306587577,799.3776245117188,299.7751770019531,0.013523572124540806,639.1896362304688,288.1054992675781,0.9999710321426392,797.73193359375,284.1687927246094,0.9999065399169922,314.9114990234375,320.9267578125,0.999971866607666,799.2279052734375,274.27886962890625,0.008651777170598507
137,297.5013427734375,314.5285339355469,0.004137911833822727,334.7485046386719,317.27935791015625,0.0022197889629751444,635.3101196289062,294.6468505859375,0.002670872490853071,329.7418212890625,316.09637451171875,0.003195054829120636,799.375,299.7672119140625,0.013806741684675217,639.1752319335938,288.1054992675781,0.9999706745147705,797.7222290039062,284.1535949707031,0.99989914894104,314.91278076171875,320.9267578125,0.9999732971191406,799.2330322265625,274.27886962890625,0.009416600689291954
138,297.5596008300781,314.5285339355469,0.003013944486156106,334.7485046386719,317.27935791015625,0.0020998388063162565,635.3101196289062,294.6422424316406,0.0026435416657477617,329.785888671875,316.49798583984375,0.0034419517032802105,799.375,299.75665283203125,0.013521313667297363,639.1896362304688,288.0890808105469,0.9999716281890869,797.7222290039062,284.1528015136719,0.9999005794525146,314.9716491699219,320.9267578125,0.9999794960021973,799.233154296875,274.27886962890625,0.008917488157749176
139,298.9635314941406,314.36273193359375,0.0018194960430264473,334.79229736328125,317.27935791015625,0.001363085932098329,635.3101196289062,294.6422424316406,0.0026214835233986378,329.785888671875,316.49798583984375,0.0030866710003465414,799.375,299.75665283203125,0.013379226438701153,639.2072143554688,288.0890808105469,0.9999723434448242,797.6550903320312,284.0872802734375,0.9999037981033325,315.105712890625,321.2216491699219,0.9999817609786987,799.2330322265625,274.27886962890625,0.009119007736444473
140,634.1821899414062,287.11187744140625,0.00224625738337636,334.79229736328125,317.10662841796875,0.0015855913516134024,635.3101196289062,294.6535339355469,0.002662831684574485,330.10552978515625,316.3433837890625,0.004365334287285805,799.4026489257812,299.7500915527344,0.012323487550020218,639.2072143554688,288.0890808105469,0.999970555305481,797.62060546875,284.05914306640625,0.9999055862426758,315.6996154785156,321.9535217285156,0.9999712705612183,799.250244140625,274.27886962890625,0.008941739797592163
141,634.2138061523438,287.109130859375,0.0018325799610465765,796.4935913085938,276.36505126953125,0.001122511806897819,635.2984619140625,294.6541748046875,0.0026686545461416245,330.10552978515625,316.49798583984375,0.007165671791881323,799.4026489257812,299.7500915527344,0.013032623566687107,639.2072143554688,288.08624267578125,0.9999717473983765,797.59521484375,284.0184631347656,0.9999072551727295,315.784423828125,322.4322204589844,0.9999599456787109,799.2472534179688,274.22076416015625,0.013494923710823059
142,634.2029418945312,287.09674072265625,0.0018198350444436073,796.49365234375,276.3639831542969,0.0011039680102840066,635.2749633789062,294.6541748046875,0.003129092510789633,318.85479736328125,316.9067077636719,0.009340695105493069,799.4026489257812,299.7500915527344,0.013325059786438942,639.2072143554688,288.0890808105469,0.9999704360961914,797.5770263671875,284.0078125,0.9999058246612549,316.48834228515625,322.68310546875,0.9994463324546814,799.2472534179688,274.22076416015625,0.009064600802958012
143,634.212158203125,287.09674072265625,0.0018404418369755149,796.4977416992188,276.3639831542969,0.0011328699765726924,635.2749633789062,294.6541748046875,0.002870680531486869,318.0531311035156,321.77655029296875,0.08322519063949585,799.3773193359375,299.73065185546875,0.013395924121141434,639.1630249023438,288.08624267578125,0.9999706745147705,797.5718383789062,283.9935607910156,0.9999074935913086,317.7838439941406,324.92724609375,0.9991219639778137,799.2472534179688,274.22076416015625,0.009332415647804737
144,634.212158203125,287.109130859375,0.0018346518045291305,796.5054321289062,276.3598327636719,0.0011266483925282955,635.2749633789062,294.6470947265625,0.002651347778737545,318.0531311035156,321.99090576171875,0.06343955546617508,799.3714599609375,299.7494201660156,0.013320157304406166,639.1630249023438,288.08624267578125,0.9999703168869019,797.5253295898438,283.9859313964844,0.9999076128005981,317.8904724121094,324.9381103515625,0.9990274906158447,799.2472534179688,274.2126770019531,0.009344203397631645
145,634.212158203125,287.0960693359375,0.0018399590626358986,796.5255126953125,276.3598327636719,0.0011286938097327948,635.3271484375,294.6470947265625,0.002622898668050766,316.6901550292969,322.47515869140625,0.025539057329297066,799.3701782226562,299.7494201660156,0.01291554793715477,639.1630249023438,288.090576171875,0.9999710321426392,797.5200805664062,283.9817810058594,0.9999099969863892,318.0646667480469,326.341796875,0.9936908483505249,799.232666015625,274.2126770019531,0.009389311075210571
146,634.2029418945312,287.0960693359375,0.001819098717533052,796.5446166992188,276.3598327636719,0.0011388373095542192,635.3271484375,294.64593505859375,0.002625268418341875,316.53546142578125,322.5907287597656,0.04809919372200966,799.3714599609375,299.7494201660156,0.01361908670514822,639.1630249023438,288.107666015625,0.9999721050262451,797.5200805664062,283.945068359375,0.9999070167541504,318.0801086425781,326.68475341796875,0.9581437706947327,799.2278442382812,274.1843566894531,0.009545039385557175
147,634.1990356445312,287.09600830078125,0.0018549972446635365,796.5481567382812,276.3598327636719,0.0011301612248644233,635.3272705078125,294.64593505859375,0.0026595236267894506,316.2673034667969,322.5907287597656,0.2814651429653168,799.3714599609375,299.7494201660156,0.013567349873483181,639.184814453125,288.1165466308594,0.9999710321426392,797.5135498046875,283.92584228515625,0.9999113082885742,318.0801086425781,326.68475341796875,0.7982370853424072,799.22607421875,274.1843566894531,0.00948659610003233
148,634.1984252929688,287.0939025878906,0.001798429642803967,796.561767578125,276.3598327636719,0.0011250805109739304,635.3271484375,294.64178466796875,0.0026393646840006113,316.2673034667969,322.5907287597656,0.05703862011432648,799.3714599609375,299.7494201660156,0.013320590369403362,639.184814453125,288.1181945800781,0.9999706745147705,797.5135498046875,283.90667724609375,0.9999141693115234,318.0646667480469,326.68475341796875,0.9225848317146301,799.2254028320312,274.1773376464844,0.009367657825350761
149,634.19384765625,287.0939025878906,0.0018471366493031383,796.5625,276.370361328125,0.0011300935875624418,635.3271484375,294.64178466796875,0.002671765862032771,316.2673034667969,322.31585693359375,0.00830602366477251,799.368408203125,299.753662109375,0.01303920615464449,639.1820678710938,288.1250915527344,0.9999710321426392,797.5304565429688,283.90667724609375,0.9999141693115234,317.47283935546875,325.7050476074219,0.9240305423736572,799.2230834960938,274.1665344238281,0.009707889519631863
150,634.19384765625,287.0939025878906,0.0018408587202429771,796.599609375,276.3924560546875,0.0011422488605603576,635.3272705078125,294.64178466796875,0.002688472392037511,771.8759765625,285.2601623535156,0.0013172657927498221,799.3905639648438,299.7539367675781,0.012704392895102501,639.1974487304688,288.1250915527344,0.9999707937240601,797.5304565429688,283.90667724609375,0.9999171495437622,317.1144104003906,325.5400695800781,0.9547175765037537,799.2230834960938,274.1258850097656,0.009382108226418495
151,634.192138671875,287.1084289550781,0.0018200159538537264,796.599609375,276.3924560546875,0.0011156873079016805,635.3272705078125,294.6266784667969,0.0026449437718838453,771.8759765625,285.2481689453125,0.0013231069315224886,799.3905639648438,299.753662109375,0.01334459614008665,639.1974487304688,288.1250915527344,0.9999721050262451,797.5304565429688,283.90313720703125,0.999915361404419,316.92559814453125,325.3621520996094,0.2592785060405731,799.2230834960938,274.1258850097656,0.009289092384278774
152,634.192138671875,287.1084289550781,0.001798032782971859,796.614990234375,276.3924560546875,0.0011299949837848544,635.3134155273438,294.6302185058594,0.002666935557499528,771.8759765625,285.2481689453125,0.0013580134836956859,799.391845703125,299.7539367675781,0.013031666167080402,639.1990356445312,288.12078857421875,0.9999723434448242,797.5508422851562,283.8763122558594,0.9999165534973145,315.8829040527344,323.8629150390625,0.00839640200138092,799.2230834960938,274.10418701171875,0.009318284690380096
153,634.192138671875,287.1084289550781,0.0018063068855553865,796.62158203125,276.3924560546875,0.0011301408521831036,635.318603515625,294.6302185058594,0.002636263845488429,771.8719482421875,285.2537536621094,0.0012510176748037338,799.3905639648438,299.7620544433594,0.013291342183947563,639.1997680664062,288.12078857421875,0.9999724626541138,797.5508422851562,283.8763122558594,0.9999200105667114,309.1228942871094,320.1109313964844,0.07525184005498886,799.2107543945312,274.1015625,0.009538833983242512
